,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,Conduit
11,68.23578325,67.29177156,63.52461032,55.68583333,59.27153846,63.39904762,65.59,58.45,66.83333333,76.17894737,82.60842105,85.19090909,82.39857143,73.82,78.3662963,90.12190476,91.47734556,89.03165479,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,Sk-0
12,55.68583333,59.27153846,63.39904762,65.59,58.45,66.83333333,76.17894737,82.60842105,85.19090909,82.39857143,73.82,78.3662963,90.12190476,91.47734556,89.03165479,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,Sk-0
13,65.59,58.45,66.83333333,76.17894737,82.60842105,85.19090909,82.39857143,73.82,78.3662963,90.12190476,91.47734556,89.03165479,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,Sk-0
14,76.17894737,82.60842105,85.19090909,82.39857143,73.82,78.3662963,90.12190476,91.47734556,89.03165479,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,Sk-0
15,82.39857143,73.82,78.3662963,90.12190476,91.47734556,89.03165479,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,Sk-0
16,90.12190476,91.47734556,89.03165479,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,Sk-0
17,79.67394761,75.98282935,74.41999834,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,Sk-0
18,74.80714985,46.69074153,32.06718436,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,Sk-0
19,29.85229248,29.471928,30.92375914,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,Sk-0
20,29.26144367,29.7993844,35.43163354,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,Sk-0
21,39.43233699,28.24785785,28.3319586,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,Sk-0
22,29.06162316,29.14370264,29.81016604,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,Sk-0
23,31.33591061,31.2632079,31.02732306,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,Sk-0
24,30.24616633,43.36249936,41.59743497,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,Sk-0
25,29.01799066,30.8313591,31.32251237,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,Sk-0
26,38.0,40.0,43.0,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,Sk-0
27,56.0,69.0,61.75,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,Sk-0
28,54.5,47.25,40.0,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,Sk-0
29,73.62244665,107.2448933,47.45113361,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,47.361508695,47.08411068,47.95498358,Sk-0
30,40.56896408,42.43159976,42.930501299999996,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,47.361508695,47.08411068,47.95498358,49.719862675,51.48474177,70.70332722,Sk-0
31,43.42940284,43.92830438,44.314217495,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,47.361508695,47.08411068,47.95498358,49.719862675,51.48474177,70.70332722,52.85166361,35.0,66.16666666666667,Sk-0
32,44.70013061,49.17260176,48.61694367,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,47.361508695,47.08411068,47.95498358,49.719862675,51.48474177,70.70332722,52.85166361,35.0,66.16666666666667,97.33333333333334,128.5,61.39585847,Sk-0
33,50.91497459,52.52089488,53.74845549,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,47.361508695,47.08411068,47.95498358,49.719862675,51.48474177,70.70332722,52.85166361,35.0,66.16666666666667,97.33333333333334,128.5,61.39585847,56.8180908,53.8347915,50.8514922,Sk-0
34,54.42456475,54.535680075,54.6467954,83.30002736,47.47865323,52.42446752,54.60506578,42.87326524,54.52452464,52.22931866333334,49.934112686666666,47.63890671,47.361508695,47.08411068,47.95498358,49.719862675,51.48474177,70.70332722,52.85166361,35.0,66.16666666666667,97.33333333333334,128.5,61.39585847,56.8180908,53.8347915,50.8514922,47.8681929,44.8848936,41.9015943,Sk-0
35,181.8810105,174.5585913,176.3754357,183.608442,194.5069906,214.1051999,189.9047673,186.8975013,190.3244783,192.4833648,191.852007,190.7108327,190.8873339,187.358995,193.7543278,191.7256261,202.2421296,195.5939567,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,Sk-1
36,183.608442,194.5069906,214.1051999,189.9047673,186.8975013,190.3244783,192.4833648,191.852007,190.7108327,190.8873339,187.358995,193.7543278,191.7256261,202.2421296,195.5939567,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,Sk-1
37,189.9047673,186.8975013,190.3244783,192.4833648,191.852007,190.7108327,190.8873339,187.358995,193.7543278,191.7256261,202.2421296,195.5939567,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,Sk-1
38,192.4833648,191.852007,190.7108327,190.8873339,187.358995,193.7543278,191.7256261,202.2421296,195.5939567,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,Sk-1
39,190.8873339,187.358995,193.7543278,191.7256261,202.2421296,195.5939567,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,Sk-1
40,191.7256261,202.2421296,195.5939567,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,Sk-1
41,194.5548058,194.0114571,193.5740364,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,Sk-1
42,194.5736282,194.0012933,191.6113528,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,Sk-1
43,164.4453792,194.8215861,199.0569602,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,Sk-1
44,190.2165228,188.9795124,197.2140564,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,Sk-1
45,188.0815048,171.2208932,163.7320603,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,133.0574454,81.34817991,39.39843483,Sk-1
46,177.7661143,58.03580816,55.87692308,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,133.0574454,81.34817991,39.39843483,35.94987987,33.55249346,40.33674102,Sk-1
47,51.83875,60.84571429,68.12416667,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,133.0574454,81.34817991,39.39843483,35.94987987,33.55249346,40.33674102,36.85223894,35.59866537,32.8268632,Sk-1
48,59.646,70.56863636,64.24222222,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,133.0574454,81.34817991,39.39843483,35.94987987,33.55249346,40.33674102,36.85223894,35.59866537,32.8268632,31.72644709,31.5380491,31.50972754,Sk-1
49,189.7885,193.1714286,196.4671429,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,133.0574454,81.34817991,39.39843483,35.94987987,33.55249346,40.33674102,36.85223894,35.59866537,32.8268632,31.72644709,31.5380491,31.50972754,30.32991211,35.16106338,37.09247025,Sk-1
50,188.665,166.29464285,143.9242857,135.8312375,134.7343632,134.39393834999998,134.0535135,133.71308865,133.3726638,133.8288212,133.3947096,132.960598,133.0574454,81.34817991,39.39843483,35.94987987,33.55249346,40.33674102,36.85223894,35.59866537,32.8268632,31.72644709,31.5380491,31.50972754,30.32991211,35.16106338,37.09247025,38.56863034,37.38625495,32.07910722,Sk-1
51,75.23792107,59.57681596,65.90534968,75.86393628,63.22024349,68.18929474,90.21374984,67.22183172,69.36898332,72.20001036,73.42000505,73.3687883,77.16508258,81.25976781,76.60752434,73.45598725,75.5473174,76.32949212,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,Sk-2
52,75.86393628,63.22024349,68.18929474,90.21374984,67.22183172,69.36898332,72.20001036,73.42000505,73.3687883,77.16508258,81.25976781,76.60752434,73.45598725,75.5473174,76.32949212,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,Sk-2
53,90.21374984,67.22183172,69.36898332,72.20001036,73.42000505,73.3687883,77.16508258,81.25976781,76.60752434,73.45598725,75.5473174,76.32949212,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,Sk-2
54,72.20001036,73.42000505,73.3687883,77.16508258,81.25976781,76.60752434,73.45598725,75.5473174,76.32949212,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,Sk-2
55,77.16508258,81.25976781,76.60752434,73.45598725,75.5473174,76.32949212,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,Sk-2
56,73.45598725,75.5473174,76.32949212,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,Sk-2
57,75.25194457,70.52202997,65.98547275,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,Sk-2
58,70.35743002,65.26924768,64.52403413,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,Sk-2
59,67.07990891,63.28693409,65.85857594,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,Sk-2
60,63.44353678,64.36137133,63.33389766,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,Sk-2
61,74.29637559,75.03151339,70.75307301,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,37.88617682,35.27853638,35.5148778,Sk-2
62,64.80244503,61.03551966,52.43557173,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,37.88617682,35.27853638,35.5148778,34.27715457,32.48589489,52.81849055,Sk-2
63,59.71,64.39285714,63.25666667,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,37.88617682,35.27853638,35.5148778,34.27715457,32.48589489,52.81849055,33.12311069,32.49087105,38.94260031,Sk-2
64,62.04,62.98714286,65.123,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,37.88617682,35.27853638,35.5148778,34.27715457,32.48589489,52.81849055,33.12311069,32.49087105,38.94260031,34.57988336,36.08727908,38.77356909,Sk-2
65,46.23222222,43.85230769,40.67888889,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,37.88617682,35.27853638,35.5148778,34.27715457,32.48589489,52.81849055,33.12311069,32.49087105,38.94260031,34.57988336,36.08727908,38.77356909,41.57959552,38.87320813,39.87854023,Sk-2
66,52.6732,56.73315789,62.88413793,59.73086957,57.81629835,57.90285222,56.8634986,69.57247601,34.14648302,44.39872865,36.6907544,43.05376525,37.88617682,35.27853638,35.5148778,34.27715457,32.48589489,52.81849055,33.12311069,32.49087105,38.94260031,34.57988336,36.08727908,38.77356909,41.57959552,38.87320813,39.87854023,41.23731456,43.52863513,41.9873575,Sk-2
67,63.45852299,63.99151162,67.05798712,68.73860392,64.34933777,60.65326573,59.09845119,61.0922613,60.19742562,60.10332701,55.63633385,58.28384299,61.70248963,62.17254148,141.9367988,198.3349701,97.72665993,79.15623803,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,Sk-3
68,68.73860392,64.34933777,60.65326573,59.09845119,61.0922613,60.19742562,60.10332701,55.63633385,58.28384299,61.70248963,62.17254148,141.9367988,198.3349701,97.72665993,79.15623803,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,Sk-3
69,59.09845119,61.0922613,60.19742562,60.10332701,55.63633385,58.28384299,61.70248963,62.17254148,141.9367988,198.3349701,97.72665993,79.15623803,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,77.72559862,85.0598958,83.6994288,Sk-3
70,60.10332701,55.63633385,58.28384299,61.70248963,62.17254148,141.9367988,198.3349701,97.72665993,79.15623803,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,77.72559862,85.0598958,83.6994288,80.80129407,77.15668242,95.80639463,Sk-3
71,61.70248963,62.17254148,141.9367988,198.3349701,97.72665993,79.15623803,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,77.72559862,85.0598958,83.6994288,80.80129407,77.15668242,95.80639463,82.32932078,80.38165624,84.99082542,Sk-3
72,198.3349701,97.72665993,79.15623803,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,77.72559862,85.0598958,83.6994288,80.80129407,77.15668242,95.80639463,82.32932078,80.38165624,84.99082542,82.96853017,76.37751025,77.12688847,Sk-3
73,72.4985825,70.60640288,72.1816597,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,77.72559862,85.0598958,83.6994288,80.80129407,77.15668242,95.80639463,82.32932078,80.38165624,84.99082542,82.96853017,76.37751025,77.12688847,74.69545095,81.41305723,76.95286019,Sk-3
74,73.07080771,75.82051303,73.42587435,73.42653158,78.92312106,96.25959091,78.55190765,83.20008361,77.70168306,71.35823571,69.8545414,81.51184158,77.72559862,85.0598958,83.6994288,80.80129407,77.15668242,95.80639463,82.32932078,80.38165624,84.99082542,82.96853017,76.37751025,77.12688847,74.69545095,81.41305723,76.95286019,89.04812651,81.55403741,85.92137067,Sk-3
